C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_27_648.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_27_648.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_27_648.jpg, 0, 1, 0, 10.97865
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_27_763.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_27_763.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_27_763.jpg, 0, 1, 0, 12.33093
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_27_876.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_27_876.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_27_876.jpg, 0, 1, 0, 13.35312
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_27_978.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_27_978.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_27_978.jpg, 0.3043365, 1, 0, 14.46627
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_28_114.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_28_114.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_28_114.jpg, 0.485847, 1, 0, 15.69096
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_28_222.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_28_222.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_28_222.jpg, 0.1602666, 1, 0, 17.00651
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_28_361.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_28_361.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_28_361.jpg, 0, 1, 0, 18.47465
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_28_502.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_28_502.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_28_502.jpg, 0.1480659, 1, 0, 19.87866
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_28_636.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_28_636.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_28_636.jpg, 0, 1, 0, 21.08796
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_28_753.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_28_753.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_28_753.jpg, 0, 1, 0, 22.28414
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_28_891.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_28_891.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_28_891.jpg, 0.2242491, 1, 0, 23.62952
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_29_021.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_29_021.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_29_021.jpg, 0.1802115, 1, 0, 24.8874
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_29_153.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_29_153.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_29_153.jpg, 0, 0.8844064, 0, 25.97706
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_29_292.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_29_292.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_29_292.jpg, 0, 0.4709701, 0, 26.69706
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_29_401.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_29_401.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_29_401.jpg, 0.117609, 0.8003525, 0, 27.37773
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_29_504.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_29_504.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_29_504.jpg, 0.4276338, 1, 0, 28.12867
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_29_639.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_29_639.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_29_639.jpg, 0.3717813, 0.881635, 0, 29.165
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_29_778.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_29_778.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_29_778.jpg, 0, 0.4636768, 0, 29.83408
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_29_881.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_29_881.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_29_881.jpg, 0.1171965, 0.7694773, 0, 30.14031
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_018.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_018.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_018.jpg, 0, 0.7360288, 0, 30.15557
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_120.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_120.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_120.jpg, 0, 0.4320742, 0, 30.03489
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_221.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_221.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_221.jpg, 0, 0.128431, 0, 29.94459
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_323.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_323.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_323.jpg, 0, 0, 0, 29.67004
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_461.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_461.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_461.jpg, 0, 0.2323995, 0, 29.38696
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_566.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_566.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_566.jpg, 0, 0.5434887, 0, 29.61059
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_705.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_705.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_705.jpg, 0.4201947, 0.9636834, 0, 30.14338
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_852.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_852.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_852.jpg, 0, 0.5226134, 0, 30.07533
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_30_992.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_30_992.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_30_992.jpg, 0, 0.1039817, 0, 29.91995
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_31_134.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_31_134.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_31_134.jpg, 0, 0.5331692, 0, 30.08443
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_31_250.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_31_250.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_31_250.jpg, 0.3465972, 0.8797663, 0, 30.14285
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_31_364.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_31_364.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_31_364.jpg, 0.002908796, 0.8748613, 0, 30.1479
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_31_478.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_31_478.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_31_478.jpg, 0, 0.5332117, 0, 30.06149
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_31_594.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_31_594.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_31_594.jpg, 0.3443187, 0.188893, 0, 29.94651
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_31_703.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_31_703.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_31_703.jpg, 0.4146651, 0, 0, 29.40725
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_31_819.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_31_819.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_31_819.jpg, 0.06651211, 0, 0, 29.06231
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_31_963.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_31_963.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_31_963.jpg, 0.2030877, 0, 0, 28.63341
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_32_109.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_32_109.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_32_109.jpg, 0, 0, 0, 28.22662
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_32_237.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_32_237.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_32_237.jpg, 0, 0, 0, 27.88654
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_32_371.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_32_371.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_32_371.jpg, 0, 0, 0, 27.49528
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_32_474.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_32_474.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_32_474.jpg, 0.30975, 0, 0, 27.16095
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_32_616.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_32_616.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_32_616.jpg, 0.4828068, 0, 0, 26.49192
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_32_718.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_32_718.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_32_718.jpg, 0.1715349, 0, 0, 26.18822
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_32_837.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_32_837.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_32_837.jpg, 0.5275626, 0, 0, 25.83672
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_32_953.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_32_953.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_32_953.jpg, 0.1799049, 0, 0, 25.54013
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_059.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_059.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_059.jpg, 0, 0, 0, 25.20955
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_160.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_160.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_160.jpg, 0, 0, 0, 24.95501
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_263.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_263.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_263.jpg, 0, 0, 0, 24.70413
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_364.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_364.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_364.jpg, 0, 0, 0, 24.45623
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_467.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_467.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_467.jpg, 0, 0.1127118, 0, 24.25508
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_576.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_576.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_576.jpg, 0.1253925, 0.4461534, 0, 24.39712
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_679.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_679.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_679.jpg, 0.4306839, 0.4940706, 0, 24.76548
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_782.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_782.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_782.jpg, 0.1203474, 0.1837341, 0, 24.85485
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_33_921.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_33_921.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_33_921.jpg, 0, 0.2356794, 0, 24.67732
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_024.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_024.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_024.jpg, 0, 0.5435754, 0, 24.93828
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_134.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_134.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_134.jpg, 0.3296241, 0.6002745, 0, 25.42806
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_252.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_252.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_252.jpg, 0, 0.2457531, 0, 25.66005
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_378.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_378.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_378.jpg, 0, 0.2315178, 0, 25.55744
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_518.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_518.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_518.jpg, 0.4206252, 0.652143, 0, 25.94762
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_663.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_663.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_663.jpg, 0, 0.2180415, 0, 26.21336
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_771.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_771.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_771.jpg, 0, 0, 0, 25.97669
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_881.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_881.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_881.jpg, 0.334785, 0, 0, 25.58224
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_34_999.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_34_999.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_34_999.jpg, 0, 0.3543315, 0, 25.61887
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_35_108.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_35_108.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_35_108.jpg, 0, 0.6811368, 0, 26.04437
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_35_227.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_35_227.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_35_227.jpg, 0.3570654, 0.3240714, 0, 26.28626
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_35_349.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_35_349.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_35_349.jpg, 0.4188222, 0.2623146, 0, 26.0639
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_35_463.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_35_463.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_35_463.jpg, 0.08038527, 0, 0, 25.7881
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_35_594.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_35_594.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_35_594.jpg, 0.1636482, 0, 0, 25.46818
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_35_745.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_35_745.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_35_745.jpg, 0.2672577, 0.4361169, 0, 25.48204
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_35_880.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_35_880.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_35_880.jpg, 0, 0.8598405, 0, 26.33686
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_013.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_013.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_013.jpg, 0, 1, 0, 27.44961
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_151.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_151.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_151.jpg, 0.1657548, 0.5878402, 0, 28.18429
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_255.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_255.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_255.jpg, 0, 0.2770465, 0, 28.36338
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_358.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_358.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_358.jpg, 0, 0.5877604, 0, 28.71599
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_459.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_459.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_459.jpg, 0, 0.8902243, 0, 29.36062
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_600.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_600.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_600.jpg, 0.2414826, 1, 0, 30.17394
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_739.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_739.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_739.jpg, 0, 1, 0, 30.18992
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_879.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_879.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_879.jpg, 0.2347953, 0.5788375, 0, 30.05724
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_36_985.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_36_985.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_36_985.jpg, 0, 0.8967832, 0, 30.17176
C:\Users\thulasiraman\Desktop\Data\IMG\center_2020_06_15_18_27_37_105.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\left_2020_06_15_18_27_37_105.jpg, C:\Users\thulasiraman\Desktop\Data\IMG\right_2020_06_15_18_27_37_105.jpg, 0, 1, 0, 30.19031
